snes-05027	do op ##oss ##ums responded tick ##s , inhibit the spread of l ##yme disease ?	mostly true	https://www.snopes.com/fact-check/opossums-kill-ticks-inhibit-the-spread-of-lyme-disease/	None	Critter Country	None	Kim LaCapria	None	Do Opossums Kill Ticks, Inhibit the Spread of Lyme Disease?	22 March 2016	None	['None']
snes-01525	a teenage school ##girl in texas became pregnant through a flu va ##cci ##nation .	false	https://www.snopes.com/fact-check/14-year-old-pregnant-flu-shot/	None	Junk News	None	Kim LaCapria	None	Did a 14-Year Old Virgin Fall Pregnant After a Flu Shot?	5 October 2015	None	['Texas']
snes-04348	name of celebrity has been summoned for jury duty in name of town because he or she owns property there .	false	https://www.snopes.com/fact-check/celebrity-summoned-to-jury-duty-in-your-town/	None	Junk News	None	David Emery	None	Celebrity Summoned to Jury Duty in Your Town!	29 July 2016	None	['None']
snes-05236	the pilot of missing malaysia airlines flight 370 in taiwan two years after the plane disappeared .	false	https://www.snopes.com/fact-check/mh370-pilot-mysteriously-resurfaces/	None	Junk News	None	Kim LaCapria	None	Did an MH370 Pilot Mysteriously Resurface Two Years Later?	10 February 2016	None	['Taiwan']
snes-00644	does stepping on a rusty nail te ##tan ##us ?	false	https://www.snopes.com/fact-check/stepping-rusty-nail-cause-tetanus/	None	Medical	None	Alex Kasprak	None	Does Stepping on a Rusty Nail Cause Tetanus?	7 May 2018	None	['None']
snes-04023	tens of thousands of russian troops are surrounding u . s . borders .	false	https://www.snopes.com/fact-check/russia-troops-us-borders/	None	Conspiracy Theories	None	Bethania Palma	None	Russia Has Amassed Troops to Surround the U.S. Borders	15 September 2016	None	['United_States', 'Russia']
snes-01065	did trump t ##wee ##t in 2015 that the president should be shot out of a cannon if the ' dow joan ##s ' tanks ?	false	https://www.snopes.com/fact-check/did-trump-tweet-president-dow-joans/	None	Politics	None	Bethania Palma	None	Did Trump Tweet in 2015 That the President Should Be Shot Out of a Cannon if the ‘Dow Joans’ Tanks?	5 February 2018	None	['None']
snes-02184	president trump ' s son barron won a national academic award in june 2017 .	false	https://www.snopes.com/fact-check/barron-trump-wins-national-academic-award/	None	Junk News	None	Dan Evon	None	Barron Trump Wins National Academic Award?	19 June 2017	None	['None']
snes-06405	secret flights w ##his bin laden family members and saudi nationals out of the u . s . immediately after september 11 while a general ban on air travel was still in effect , and before the fbi had any opportunity to question any of the passengers .	false	https://www.snopes.com/fact-check/flights-of-fancy/	None	September 11th	None	David Mikkelson	None	Flights of Fancy	31 March 2004	None	['United_States', 'Saudi_Arabia', 'Federal_Bureau_of_Investigation']
snes-00059	did jennifer lawrence blame 9 / 11 on president trump ##s the election ?	false	https://www.snopes.com/fact-check/jennifer-lawrence-911-trump/	None	Quotes	None	Dan Evon	None	Did Jennifer Lawrence Blame 9/11 on President Trump’s Stealing the Election?	20 September 2018	None	['None']
snes-04104	a person in idaho was sentenced to seven years in prison for breast ##fe ##eding in public .	false	https://www.snopes.com/fact-check/idaho-mother-sentenced-for-breastfeeding/	None	Junk News	None	Dan Evon	None	Idaho Mother Sentenced to Prison After Multiple Citations for Breastfeeding in Public	4 September 2016	None	['Idaho']
snes-03045	did donald trump ' s presidential campaign a new logo that resembles a sw ##ast ##ika ?	false	https://www.snopes.com/fact-check/donald-trump-swastika-logo/	None	Junk News	None	Dan Evon	None	Did Donald Trump’s Campaign Unveil a Swastika-Like Logo?	28 November 2015	None	['None']
snes-01526	the united states army will no longer accept permanent residents , also called green card holders , as recruits .	mostly false	https://www.snopes.com/fact-check/army-green-card-enlistment/	None	Military	None	Arturo Garcia	None	Did the United States Military Ban Green Card Holders From Enlisting?	25 October 2017	None	['United_States_Army']
snes-05668	photograph shows hillary clinton shaking hands with os ##ama bin laden .	false	https://www.snopes.com/fact-check/hillary-clinton-meets-osama-bin-laden/	None	Politicians	None	David Mikkelson	None	Hillary Clinton Meets Osama bin Laden	5 June 2015	None	['Osama_bin_Laden', 'Hillary_Rodham_Clinton']
snes-02998	before super bowl xx ##ii in 1988 , a reporter asked washington redskins quarterback doug williams , how long have you been a quarterback ?	false	https://www.snopes.com/fact-check/quarterback-speak/	None	Sports	None	David Mikkelson	None	Quarterback Speak	22 January 2004	None	['Washington_Redskins', 'Super_Bowl_XXII']
snes-05831	singer bey ##ers knowles was killed in a car crash .	false	https://www.snopes.com/fact-check/beyonc233-knowles-death-hoax/	None	Inboxer Rebellion	None	David Mikkelson	None	Beyoncé Knowles Death Hoax	27 February 2015	None	['None']
snes-02129	a new tattoo ink changes color depending on a person ' s glucose levels , meaning people with diabetes can use it to check their blood sugar levels .	mostly true	https://www.snopes.com/fact-check/diabetes-tattoo/	None	Science	None	Dan MacGuill	None	Does a New Tattoo Ink Allow People With Diabetes to Monitor Their Blood Sugar Levels?	28 June 2017	None	['None']
snes-05633	medicare regulations require that doctors ask patients whether they own guns .	false	https://www.snopes.com/fact-check/doctor-know/	None	Guns	None	David Mikkelson	None	Medicare and Guns	26 March 2012	None	['None']
snes-06041	a hunt ##ley and palmer ##s bis ##cuit tin included tin included images on its lid .	true	https://www.snopes.com/fact-check/cookie-nookie/	None	Business	None	David Mikkelson	None	Risqué Images on Biscuit Tin	17 January 2009	None	['None']
snes-06334	kiss bassist gene simmons had a cow ' s tongue graf ##ted onto his own .	false	https://www.snopes.com/fact-check/gene-simmons-cow-tongue/	None	Entertainment	None	David Mikkelson	None	Did Gene Simmons Have a Cow’s Tongue Grafted Onto His Own?	10 March 2002	None	['None']
snes-04581	the department of homeland security is secretly moving and releasing crowds of people into the united states .	false	https://www.snopes.com/fact-check/dhs-quietly-vanloads-border/	None	Crime	None	Brooke Binkowski	None	DHS Quietly Moving, Releasing ‘Vanloads’ of ‘Illegal Aliens’ Away from Border	20 June 2016	None	['United_States']
snes-03285	led by president obama , the united nations ordered the u . s . to pay rep ##arat ##ions to african americans for slavery .	false	https://www.snopes.com/fact-check/obama-led-u-n-pay-blacks-reparations/	None	Politics	None	David Emery	None	Obama-Led U.N. Has Just Made It Official, U.S. to Immediately Pay Blacks ‘Reparations’	21 December 2016	None	['United_States', 'United_Nations', 'Barack_Obama', 'African_American']
snes-02794	a soldier returning from deployment his wife had died during his absence , and their children had starved to death .	true	https://www.snopes.com/fact-check/the-horrifying-homecoming/	None	Horrors	None	David Mikkelson	None	Returning Soldier Finds Family Dead	1 October 2010	None	['None']
snes-01454	a tradition of veterans day with ravi ##oli dinners was initiated by president woodrow wilson in 1919 .	false	https://www.snopes.com/fact-check/remembrance-of-things-pasta/	None	Holidays	None	David Mikkelson	None	Is Ravioli a Traditional Veterans Day Meal?	7 November 2012	None	['Woodrow_Wilson', 'Veterans_Day']
snes-02067	automobile components emi ##t levels of cancer - causing benz ##ene fu ##mes .	false	https://www.snopes.com/fact-check/air-scare/	None	Medical	None	David Mikkelson	None	Do You Know the Danger of Turning on the A/C After Starting the Engine?	8 June 2009	None	['None']
snes-01551	images show a half - human , half - lion hybrid that was found in indonesia .	false	https://www.snopes.com/fact-check/half-human-half-lion-hybrid-creature-indonesia/	None	Fauxtography	None	Dan Evon	None	Was a Half-Human, Half-Lion Hybrid Creature Found in Indonesia?	20 October 2017	None	['Indonesia']
snes-03640	a study showing that algae can draw an alternative source of energy from other plants suggests that humans might be able to draw energy from each other in a similar way .	false	https://www.snopes.com/fact-check/study-suggests-humans-can-literally-feed-off-each-others-energy/	None	Science	None	Alex Kasprak	None	Study Confirms Humans Can Literally Feed Off Each Other’s Energy	2 November 2016	None	['None']
snes-00365	does trump donate all of his presidential salary , while obama donated none ?	mixture	https://www.snopes.com/fact-check/trump-obama-salary-donations/	None	Politics	None	David Emery	None	Does Trump Donate All of His Presidential Salary, While Obama Donated None?	8 July 2018	None	['None']
snes-02785	it is possible to take photographs of the e ##iff ##el tower at night without explicit permission .	true	https://www.snopes.com/fact-check/photographs-of-eiffel-tower-at-night/	None	Uncategorized	None	Stephanie Larsen	None	Is it Illegal to Take Photographs of the Eiffel Tower at Night?	13 March 2017	None	['None']
snes-01661	fen ##tan ##yl - laced marijuana use is a and growing concern in the united states .	false	https://www.snopes.com/fact-check/fentanyl-laced-marijuana-rise/	None	Medical	None	Alex Kasprak	None	Is Fentanyl-Laced Marijuana Use on the Rise?	26 September 2017	None	['United_States']
snes-06281	a dog was killed when it bit into a tennis ball boo ##by - trapped with explosives .	true	https://www.snopes.com/fact-check/dog-killed-by-tennis-ball/	None	Critter Country	None	David Mikkelson	None	Was a Dog Killed by a Tennis Ball?	28 November 2000	None	['None']
snes-00157	a scientific study argues that conspiracy theorists are generally more sane than other people .	false	https://www.snopes.com/fact-check/conspiracists-most-sane/	None	Science	None	Alex Kasprak	None	Did a Scientific Study Prove That “Conspiracists” Are “The Most Sane of All?”	27 August 2018	None	['None']
snes-02046	americans can use their birth certificates to access secret straw ##man funds .	false	https://www.snopes.com/fact-check/birth-certificates-financial-accounts/	None	Fraud & Scams	None	Arturo Garcia	None	Can U.S. Birth Certificates Unlock Hidden ‘Strawman’ Financial Accounts?	17 January 2017	None	['None']
snes-03061	impact impact	false	https://www.snopes.com/fact-check/will-a-doomsday-asteroid-destroy-earth-in-february-2017/	None	Science	None	Alex Kasprak	None	Will a Doomsday Asteroid Destroy Earth in February 2017?	26 January 2017	None	['None']
snes-01786	a major hepatitis a outbreak in san diego has been pinned on illegal immigrants there .	false	https://www.snopes.com/fact-check/hepatitis-a-outbreak-in-san-diego/	None	Medical	None	Arturo Garcia	None	Are ‘Illegal Immigrants’ To Blame For a Hepatitis A Outbreak in San Diego?	5 September 2017	None	['San_Diego']
snes-00841	was a scuba diver hospitalized after getting his penis stuck in a cl ##am ?	false	https://www.snopes.com/fact-check/was-scuba-diver-hospitalized-clam/	None	Junk News	None	Dan Evon	None	Was a Scuba Diver Hospitalized After Getting His Penis Stuck in a Giant Clam?	27 March 2018	None	['None']
snes-00389	did barack obama claim if we don ##t do something about this president , i will ?	false	https://www.snopes.com/fact-check/obama-do-something-about-president/	None	Politics	None	Dan Evon	None	Did Barack Obama Say ‘If We Don’t Do Something About This President, I Will?’	2 July 2018	None	['None']
snes-03608	a van full of voting from voting booth to voting booth in arizona in order to vote ( illegally ) for hillary clinton .	false	https://www.snopes.com/fact-check/van-full-of-illegals-shows-up-to-vote-clinton-at-six-polling-places/	None	Conspiracy Theories	None	Brooke Binkowski	None	Van Full of ‘Illegals’ Shows up to Vote Clinton at Six Polling Places	8 November 2016	None	['Arizona', 'Hillary_Rodham_Clinton']
snes-03738	an image shows maria bart ##iro ##mo holding a phone decorated with a stick ##er at the annual al smith dinner .	false	https://www.snopes.com/fact-check/al-smith-dinner-sticker/	None	Uncategorized	None	Dan Evon	None	Reporter Displays Trump/Pence Sticker at Al Smith Dinner	21 October 2016	None	['None']
snes-03374	president donald trump has said he plans to cut social security benefits .	false	https://www.snopes.com/fact-check/trump-social-security/	None	Politics	None	David Emery	None	Did Donald Trump Say He Will Cut Social Security?	10 December 2016	None	['Donald_Trump']
snes-01014	is the florida high school a ' dreamer ' ?	false	https://www.snopes.com/fact-check/florida-high-school-shooter-dreamer/	None	Horrors	None	Bethania Palma	None	Is the Florida High School Shooter a ‘Dreamer’?	14 February 2018	None	['None']
snes-06360	arizona changed its southern style sweet tea label after consumers complained that it depicted images .	true	https://www.snopes.com/fact-check/label-unable/	None	Business	None	David Mikkelson	None	AriZona Sweet Tea Label	25 March 2008	None	['None']
snes-00001	a warning about another friend request alert ##s facebook users about potential account cl ##oning .	false	https://www.snopes.com/fact-check/got-another-friend-request-facebook-warning/	None	Computers	None	David Mikkelson	None	‘Got Another Friend Request from You’ Facebook Warning	7 October 2018	None	['None']
snes-02422	did president obama claim to turn the white house blue to honor fallen police ?	mixture	https://www.snopes.com/fact-check/obama-refuse-white-house-blue/	None	Politics	None	David Emery	None	Did President Obama Refuse to Turn the White House Blue to Honor Fallen Police?	16 May 2017	None	['None']
snes-02231	the dea raided the vacation ranch of u . s . senator hal lindsay of new jersey and large quantities of illegal drugs .	false	https://www.snopes.com/fact-check/lindsay-ranch-raided/	None	Junk News	None	David Mikkelson	None	The DEA Just Raided a United States Senator — Dems in a Panic?	10 June 2017	None	['United_States', 'New_Jersey', 'Drug_Enforcement_Administration']
snes-06337	a chart shows the relationship of voting patterns and intelligence quo ##tie ##nts by state .	false	https://www.snopes.com/fact-check/state-iq/	None	Ballot Box	None	David Mikkelson	None	State I.Q. Voting Patterns	12 September 2004	None	['None']
snes-02427	during the jim crow era of racial segregation in the american south , some businesses posted colored only , no whites allowed signs over their doors .	true	https://www.snopes.com/fact-check/colored-only-no-whites-allowed/	None	Racial Rumors	None	David Emery	None	Did ‘No Whites Allowed’ Signs Exist in the Segregated South?	15 May 2017	None	['Southern_United_States', 'Jim_Crow_laws']
snes-02662	hu ##d director ben carson claimed to have been on $ 500 billion in accounting errors at the federal agency .	mostly false	https://www.snopes.com/fact-check/carson-hud-accounting-errors/	None	Uncategorized	None	Bethania Palma	None	Did Ben Carson Discover $500 Billion in Accounting Errors at HUD?	7 April 2017	None	['None']
snes-00385	if democrats gain a majority in the house of representatives , maxi ##ne waters could become chair of a committee that has the power to sub ##po ##ena trump ##s bank records .	true	https://www.snopes.com/fact-check/maxine-waters-subpoena-trump/	None	Politics	None	Alex Kasprak	None	Could Maxine Waters Subpoena Trump’s Bank Records If Democrats Take the House?	2 July 2018	None	['Maxine_Waters', 'Democratic_Party_(United_States)']
snes-02879	a man died in a met ##h lab explosion after attempting to light his own .	false	https://www.snopes.com/fact-check/meth-lab-explosion-gas/	None	Junk News	None	Dan Evon	None	Did a Man Die in a Meth Lab Explosion After Lighting His Farts on Fire?	16 February 2016	None	['None']
snes-00628	did the park ##land shooting have a connection to barack obama ?	false	https://www.snopes.com/fact-check/nikolas-cruz-promise-obama/	None	Politics	None	Dan MacGuill	None	Did the Parkland Shooting Suspect Have a ‘Connection’ to Barack Obama?	9 May 2018	None	['None']
snes-00702	hu ##lu cancelled plans to stream comedian michelle wolf ##s stand ##up special after her appearance at the 2018 white house correspondent ##s dinner .	false	https://www.snopes.com/fact-check/michelle-wolf-hulu-special/	None	Junk News	None	David Mikkelson	None	Did Hulu Cancel Michelle Wolf’s Standup Special?	29 April 2018	None	['None']
snes-05596	michele bach ##mann compare the great wall of china to a u . s . - mexico border fence .	false	https://www.snopes.com/fact-check/bachmann-trump-overdrive/	None	Junk News	None	Dan Evon	None	No Illegal Mexicans in China Thanks to the Great Wall	20 August 2015	None	['China', 'Mexico–United_States_border', 'Michele_Bachmann']
snes-04907	coca - cola has bought the rights to dr pepper and will be disco ##nti ##nu ##ing production of the latter drink .	false	https://www.snopes.com/fact-check/dr-pepper-discontinued/	None	Junk News	None	David Mikkelson	None	Dr Pepper Bought by Coca-Cola, to Be Discontinued	17 April 2016	None	['Coca-Cola', 'Dr_Pepper']
snes-03796	joseph stalin said some version of it ' s not the people who vote that count , it ' s the people who count the votes .	mixture	https://www.snopes.com/fact-check/stalin-vote-count-quote/	None	Questionable Quotes	None	David Emery	None	Joseph Stalin: ‘It’s Not the People Who Vote That Count’	14 October 2016	None	['None']
snes-04768	bernie sanders and hillary clinton both seek an abortion cut ##off date of 36 weeks , and both claim that late - stage fe ##tus ##es feel no pain and have no rights .	false	https://www.snopes.com/fact-check/boycott36-clinton-sanders-late-term-abortion/	None	Politicians	None	Kim LaCapria	None	#Boycott36: Do Clinton and Sanders Support Late-Term Abortions?	13 May 2016	None	['Bernie_Sanders']
snes-04477	during an interview with the washington post , president obama stated that americans would be better off under martial law .	false	https://www.snopes.com/fact-check/obama-americans-are-better-off-under-martial-law/	None	Politics	None	Kim LaCapria	None	President Obama: Americans Are Better Off Under Martial Law	11 July 2016	None	['Barack_Obama', 'The_Washington_Post', 'United_States']
snes-02118	giant python ##s were discovered in a small creek in indiana .	false	https://www.snopes.com/fact-check/giant-pythons-discovered-in-salt-creek-in-brown-and-monroe-county-indiana/	None	Junk News	None	Dan Evon	None	Giant Pythons Discovered in Salt Creek in Brown and Monroe County Indiana?	3 July 2017	None	['Indiana']
snes-03939	hillary clinton wore a ear ##piece during the first presidential debate of 2016 .	false	https://www.snopes.com/fact-check/clinton-secret-earpiece-debate/	None	Fauxtography	None	Dan Evon	None	Hillary Clinton Wore Secret Earpiece During First Presidential Debate?	27 September 2016	None	['None']
snes-02400	' time ' ran a cover story titled how to survive the coming ice age in 1977 .	false	https://www.snopes.com/fact-check/the-coming-ice-age/	None	Science	None	Alex Kasprak	None	Did a 1977 ‘Time’ Story Offer Tips on ‘How to Survive the Coming Ice Age’?	18 May 2017	None	['None']
snes-06381	article examines various automobile manufacturers ' contributions to september 11 - related relief .	mixture	https://www.snopes.com/fact-check/automaker-911-contributions/	None	September 11th	None	David Mikkelson	None	Automaker 9/11 Contributions	26 October 2001	None	['None']
snes-04350	hillary clinton ' s running mate tim kai ##ne stepped aside as d ##nc chair in 2011 to allow clinton supporter debbie was ##ser ##man schultz to take the job spot in exchange for a slot on the 2016 ticket ; in october 2016 ,	mixture	https://www.snopes.com/fact-check/tim-kaine-dnc-deal/	None	Ballot Box	None	Kim LaCapria	None	Tim Kaine Made DNC Vice Presidential Deal with Hillary Clinton in 2011	29 July 2016	None	['Bill_Clinton', 'Democratic_National_Committee', 'Debbie_Wasserman_Schultz', 'Hillary_Rodham_Clinton']
snes-02141	mother casey anthony has died at age 29 .	false	https://www.snopes.com/fact-check/casey-anthony-dead/	None	Junk News	None	David Mikkelson	None	Casey Anthony Found Dead at Age 29?	22 September 2015	None	['Death_of_Caylee_Anthony']
snes-03758	donald trump said to show the former wife and a young woman , and his modeling agency was found to be trafficking young girls .	mixture	https://www.snopes.com/fact-check/are-we-not-going-to-talk-about-trump/	None	Ballot Box	None	Kim LaCapria	None	Donald Trump Rape and Trafficking Accusations	19 October 2016	None	['None']
snes-06232	a letter to radio personality dr . laura fall ##acies in biblical anti - homosexual arguments .	true	https://www.snopes.com/fact-check/letter-to-dr-laura/	None	Politicians	None	David Mikkelson	None	Letter to Dr. Laura	9 March 2004	None	['Bible']
snes-05427	hillary clinton said that women have always been the primary victims of war .	true	https://www.snopes.com/fact-check/hillary-clinton-victims-of-war/	None	Politicians	None	Dan Evon	None	Hillary Clinton and the Victims of War	30 December 2015	None	['None']
snes-05720	photographs show a dolphin hunt taking place in denmark .	true	https://www.snopes.com/fact-check/dolphin-hunt-faroe/	None	Fauxtography	None	David Mikkelson	None	Do These Pictures Show a Dolphin Hunt in Denmark’s Faroe Islands?	22 November 2009	None	['Denmark']
snes-01501	a video shows a woman using her face as a paddle during a game of table tennis .	false	https://www.snopes.com/fact-check/is-this-woman-playing-ping-pong-with-her-face/	None	Fauxtography	None	Dan Evon	None	Is This Woman Playing Ping Pong With Her Face?	30 October 2017	None	['None']
snes-02360	president donald trump offered asylum to ale ##ks ##ei make ##ev , who was fired in mexico .	false	https://www.snopes.com/fact-check/trump-asylum-white-supremacist/	None	Uncategorized	None	Arturo Garcia	None	Did Trump Offer Asylum to ‘Lord Nazi Ruso’?	24 May 2017	None	['Mexico', 'Donald_Trump']
snes-00289	buzz al ##dr ##in said in an exchange captured on video that he never went to the moon .	false	https://www.snopes.com/fact-check/buzz-aldrin-moon-admission/	None	Viral Phenomena	None	Dan Evon	None	Did Buzz Aldrin Admit That He Never Went to the Moon?	27 July 2018	None	['None']
snes-00937	cnn invested in an industrial - sized washing machine to help their journalists and news anchors spin the news before publication .	false	https://www.snopes.com/fact-check/cnn-washing-machine/	None	Humor	None	David Mikkelson	None	Did CNN Purchase an Industrial-Sized Washing Machine to Spin News?	1 March 2018	None	['None']
snes-02152	a half - human , half - lamb was born in south africa .	false	https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/	None	Fauxtography	None	Dan Evon	None	Was a Human-Lamb Hybrid Born in South Africa?	23 June 2017	None	['South_Africa']
snes-02146	account describes the results of a russian sleep experiment from the late 1940s .	false	https://www.snopes.com/fact-check/russian-sleep-experiment-orange-soda/	None	Horrors	None	David Mikkelson	None	Russian Sleep Experiment (Orange Soda)	28 August 2013	None	['None']
snes-02490	a photograph showing a group of astronauts without their helmets on indicates that the moon landing was staged .	false	https://www.snopes.com/fact-check/astronauts-helmets-moon/	None	Fauxtography	None	Dan Evon	None	Did Astronauts Remove Their Helmets on the ‘Moon’?	4 May 2017	None	['None']
snes-00995	a baseball team for third - graders in neo ##sho , missouri is raf ##fl ##ing off an ar - 15 rifle even after it was used to commit the mass shooting in park ##land , florida .	true	https://www.snopes.com/fact-check/are-third-graders-raffling-off-an-ar-15-after-the-parkland-shooting/	None	Politics	None	Arturo Garcia	None	Are Third-Graders Raffling Off an AR-15 After the Parkland Shooting?	19 February 2018	None	['Missouri', 'AR-15']
snes-03936	donald trump expressed strong opposition to the war in iraq before it began in 2003 .	false	https://www.snopes.com/fact-check/donald-trump-iraq-war/	None	Politics	None	David Emery	None	Was Donald Trump Against the Iraq War from the Beginning?	27 September 2016	None	['Iraq']
snes-04071	ann scott , the wife of florida ' s governor , owns a mosquito spraying business .	mixture	https://www.snopes.com/fact-check/florida-governors-wife-has-zika-mosquito-spray-business/	None	Conspiracy Theories	None	Brooke Binkowski	None	Florida Governor’s Wife Has Zika Mosquito Spray Business	8 September 2016	None	['None']
snes-05339	a photograph shows a moon resting atop a radio telescope .	false	https://www.snopes.com/fact-check/moon-on-radio-telescope/	None	Fauxtography	None	David Mikkelson	None	Super Moon on Radio Telescope	20 January 2016	None	['None']
snes-02147	health officials announced in june 2017 that donald trump ' s health is uncertain .	false	https://www.snopes.com/fact-check/trump-health-deteriorating-pressures/	None	Junk News	None	Dan Evon	None	Is Trump’s Health Deteriorating as White House Pressures Mount?	25 June 2017	None	['None']
snes-05005	getting their hair washed at a beauty salon can , in rare cases , increase the chances of a stroke .	true	https://www.snopes.com/fact-check/woman-stroke-beauty-salon/	None	Uncategorized	None	Brooke Binkowski	None	Beauty Salon Visit Caused Stroke?	25 March 2016	None	['None']
snes-00835	did emma go ##nz ##lez ' admit ' to bullying the park ##land school shooter ?	false	https://www.snopes.com/fact-check/emma-gonzalez-shooter-bullying/	None	Politics	None	Arturo Garcia	None	Did Emma González ‘Admit’ to Bullying the Parkland School Shooter?	28 March 2018	None	['None']
snes-04562	the republican party has declared their national convention to be a gun - free zone .	false	https://www.snopes.com/fact-check/republican-convention-gun-free-zone/	None	Guns	None	Kim LaCapria	None	Republican Party Declares Their Convention a ‘Gun-Free Zone’	23 June 2016	None	['Republican_Party_(United_States)']
snes-05333	ten percent of college gr ##em college surveyed indicated judge judy was a supreme court justice .	mostly false	https://www.snopes.com/fact-check/college-grads-judge-judy/	None	Legal	None	Kim LaCapria	None	Do 10 Percent of College Grads Think Judge Judy Is on the Supreme Court?	21 January 2016	None	['None']
snes-03286	an alcohol abuse lost his penis to frost ##bit ##e after a drunken sexual encounter with a snow ##man .	false	https://www.snopes.com/fact-check/drunk-man-has-sex-with-snowman/	None	Junk News	None	Kim LaCapria	None	Drunk Man has Sex with Snowman, Loses Genitals to Frostbite	15 December 2016	None	['None']
snes-05925	michigan has passed a law exempt ##ing emergency medical personnel from treating gay people .	mixture	https://www.snopes.com/fact-check/slake-michigan/	None	Politics	None	Snopes Staff	None	Did Michigan Exempt Emergency Medical Personnel from Treating Gay People?	7 December 2014	None	['None']
snes-00262	a video shows dozens of spider ##lings dispersed from their mother after she was killed with a broom .	true	https://www.snopes.com/fact-check/squashed-spider-babies/	None	Fauxtography	None	Dan Evon	None	Does This Video Show Baby Spiders Dispersing from Their Recently Squashed Mother?	2 August 2018	None	['None']
snes-01819	a 25 - year - old woman was drugged and abducted by sex traffic ##kers in the bathroom of a shelby township mei ##jer in august 2017 .	false	https://www.snopes.com/fact-check/shelby-meijer-human-trafficking/	None	Crime	None	Kim LaCapria	None	Shelby Township Meijer ‘Human Trafficking’ Warning	29 August 2017	None	['None']
snes-05162	former first lady nancy reagan has endorsed hillary clinton .	false	https://www.snopes.com/fact-check/nancy-reagan-hillary-clinton/	None	Junk News	None	Dan Evon	None	Nancy Reagan Endorsed Hillary Clinton?	24 February 2016	None	['Nancy_Reagan', 'Hillary_Rodham_Clinton']
